oblast_name,iso_year,iso_week,week_start,oblast_pcode,n_events,fatalities
Autonomous Republic of Crimea,2022,10,2022-03-07,UA-43,1,0
Autonomous Republic of Crimea,2022,11,2022-03-14,UA-43,1,0
Autonomous Republic of Crimea,2022,12,2022-03-21,UA-43,2,0
Autonomous Republic of Crimea,2022,14,2022-04-04,UA-43,1,0
Autonomous Republic of Crimea,2022,17,2022-04-25,UA-43,1,0
Autonomous Republic of Crimea,2022,19,2022-05-09,UA-43,1,0
Autonomous Republic of Crimea,2022,20,2022-05-16,UA-43,1,0
Autonomous Republic of Crimea,2022,22,2022-05-30,UA-43,1,0
Autonomous Republic of Crimea,2022,23,2022-06-06,UA-43,1,0
Autonomous Republic of Crimea,2022,27,2022-07-04,UA-43,1,0
Autonomous Republic of Crimea,2022,32,2022-08-08,UA-43,2,1
Autonomous Republic of Crimea,2022,33,2022-08-15,UA-43,4,0
Autonomous Republic of Crimea,2022,34,2022-08-22,UA-43,2,0
Autonomous Republic of Crimea,2022,35,2022-08-29,UA-43,4,0
Autonomous Republic of Crimea,2022,36,2022-09-05,UA-43,5,0
Autonomous Republic of Crimea,2022,37,2022-09-12,UA-43,6,0
Autonomous Republic of Crimea,2022,38,2022-09-19,UA-43,2,0
Autonomous Republic of Crimea,2022,39,2022-09-26,UA-43,2,0
Autonomous Republic of Crimea,2022,40,2022-10-03,UA-43,1,4
Autonomous Republic of Crimea,2022,41,2022-10-10,UA-43,2,0
Autonomous Republic of Crimea,2022,42,2022-10-17,UA-43,1,0
Autonomous Republic of Crimea,2022,43,2022-10-24,UA-43,1,0
Autonomous Republic of Crimea,2022,44,2022-10-31,UA-43,1,0
Autonomous Republic of Crimea,2022,45,2022-11-07,UA-43,1,30
Autonomous Republic of Crimea,2022,46,2022-11-14,UA-43,2,0
Autonomous Republic of Crimea,2022,47,2022-11-21,UA-43,1,0
Autonomous Republic of Crimea,2022,48,2022-11-28,UA-43,1,1
Autonomous Republic of Crimea,2022,49,2022-12-05,UA-43,1,3
Autonomous Republic of Crimea,2022,50,2022-12-12,UA-43,1,0
Autonomous Republic of Crimea,2022,51,2022-12-19,UA-43,3,0
Autonomous Republic of Crimea,2022,52,2022-12-26,UA-43,4,0
Autonomous Republic of Crimea,2023,1,2023-01-02,UA-43,4,0
Autonomous Republic of Crimea,2023,4,2023-01-23,UA-43,3,0
Autonomous Republic of Crimea,2023,5,2023-01-30,UA-43,1,2
Autonomous Republic of Crimea,2023,6,2023-02-06,UA-43,1,0
Autonomous Republic of Crimea,2023,7,2023-02-13,UA-43,1,0
Autonomous Republic of Crimea,2023,8,2023-02-20,UA-43,1,0
Autonomous Republic of Crimea,2023,9,2023-02-27,UA-43,9,0
Autonomous Republic of Crimea,2023,11,2023-03-13,UA-43,2,0
Autonomous Republic of Crimea,2023,12,2023-03-20,UA-43,1,0
Autonomous Republic of Crimea,2023,13,2023-03-27,UA-43,3,0
Autonomous Republic of Crimea,2023,14,2023-04-03,UA-43,2,0
Autonomous Republic of Crimea,2023,15,2023-04-10,UA-43,1,0
Autonomous Republic of Crimea,2023,16,2023-04-17,UA-43,1,0
Autonomous Republic of Crimea,2023,17,2023-04-24,UA-43,1,0
Autonomous Republic of Crimea,2023,18,2023-05-01,UA-43,7,0
Autonomous Republic of Crimea,2023,19,2023-05-08,UA-43,2,0
Autonomous Republic of Crimea,2023,20,2023-05-15,UA-43,5,0
Autonomous Republic of Crimea,2023,21,2023-05-22,UA-43,4,0
Autonomous Republic of Crimea,2023,22,2023-05-29,UA-43,5,0
Autonomous Republic of Crimea,2023,23,2023-06-05,UA-43,4,0
Autonomous Republic of Crimea,2023,24,2023-06-12,UA-43,2,0
Autonomous Republic of Crimea,2023,25,2023-06-19,UA-43,3,0
Autonomous Republic of Crimea,2023,26,2023-06-26,UA-43,2,0
Autonomous Republic of Crimea,2023,27,2023-07-03,UA-43,1,0
Autonomous Republic of Crimea,2023,28,2023-07-10,UA-43,2,0
Autonomous Republic of Crimea,2023,29,2023-07-17,UA-43,8,3
Autonomous Republic of Crimea,2023,30,2023-07-24,UA-43,9,0
Autonomous Republic of Crimea,2023,31,2023-07-31,UA-43,5,0
Autonomous Republic of Crimea,2023,32,2023-08-07,UA-43,4,11
Autonomous Republic of Crimea,2023,33,2023-08-14,UA-43,3,0
Autonomous Republic of Crimea,2023,34,2023-08-21,UA-43,9,36
Autonomous Republic of Crimea,2023,35,2023-08-28,UA-43,5,0
Autonomous Republic of Crimea,2023,36,2023-09-04,UA-43,4,0
Autonomous Republic of Crimea,2023,37,2023-09-11,UA-43,6,0
Autonomous Republic of Crimea,2023,38,2023-09-18,UA-43,5,30
Autonomous Republic of Crimea,2023,39,2023-09-25,UA-43,2,0
Autonomous Republic of Crimea,2023,40,2023-10-02,UA-43,4,43
Autonomous Republic of Crimea,2023,41,2023-10-09,UA-43,1,0
Autonomous Republic of Crimea,2023,42,2023-10-16,UA-43,2,0
Autonomous Republic of Crimea,2023,43,2023-10-23,UA-43,3,0
Autonomous Republic of Crimea,2023,44,2023-10-30,UA-43,6,17
Autonomous Republic of Crimea,2023,45,2023-11-06,UA-43,7,1
Autonomous Republic of Crimea,2023,47,2023-11-20,UA-43,7,3
Autonomous Republic of Crimea,2023,48,2023-11-27,UA-43,3,0
Autonomous Republic of Crimea,2023,49,2023-12-04,UA-43,8,0
Autonomous Republic of Crimea,2023,50,2023-12-11,UA-43,5,0
Autonomous Republic of Crimea,2023,51,2023-12-18,UA-43,3,0
Autonomous Republic of Crimea,2023,52,2023-12-25,UA-43,4,74
Autonomous Republic of Crimea,2024,1,2024-01-01,UA-43,8,12
Autonomous Republic of Crimea,2024,4,2024-01-22,UA-43,1,0
Autonomous Republic of Crimea,2024,5,2024-01-29,UA-43,4,9
Autonomous Republic of Crimea,2024,6,2024-02-05,UA-43,1,0
Autonomous Republic of Crimea,2024,8,2024-02-19,UA-43,6,0
Autonomous Republic of Crimea,2024,9,2024-02-26,UA-43,8,0
Autonomous Republic of Crimea,2024,10,2024-03-04,UA-43,3,0
Autonomous Republic of Crimea,2024,12,2024-03-18,UA-43,4,3
Autonomous Republic of Crimea,2024,13,2024-03-25,UA-43,2,0
Autonomous Republic of Crimea,2024,16,2024-04-15,UA-43,4,30
Autonomous Republic of Crimea,2024,17,2024-04-22,UA-43,3,0
Autonomous Republic of Crimea,2024,18,2024-04-29,UA-43,10,0
Autonomous Republic of Crimea,2024,19,2024-05-06,UA-43,2,0
Autonomous Republic of Crimea,2024,20,2024-05-13,UA-43,3,3
Autonomous Republic of Crimea,2024,21,2024-05-20,UA-43,8,10
Autonomous Republic of Crimea,2024,22,2024-05-27,UA-43,4,0
Autonomous Republic of Crimea,2024,23,2024-06-03,UA-43,4,0
Autonomous Republic of Crimea,2024,24,2024-06-10,UA-43,13,0
Autonomous Republic of Crimea,2024,25,2024-06-17,UA-43,7,0
Autonomous Republic of Crimea,2024,26,2024-06-24,UA-43,1,0
Autonomous Republic of Crimea,2024,28,2024-07-08,UA-43,1,0
Autonomous Republic of Crimea,2024,29,2024-07-15,UA-43,2,0
Autonomous Republic of Crimea,2024,30,2024-07-22,UA-43,4,0
Autonomous Republic of Crimea,2024,32,2024-08-05,UA-43,2,0
Autonomous Republic of Crimea,2024,33,2024-08-12,UA-43,4,0
Autonomous Republic of Crimea,2024,35,2024-08-26,UA-43,3,0
Autonomous Republic of Crimea,2024,36,2024-09-02,UA-43,1,0
Autonomous Republic of Crimea,2024,38,2024-09-16,UA-43,2,0
Autonomous Republic of Crimea,2024,40,2024-09-30,UA-43,3,0
Autonomous Republic of Crimea,2024,41,2024-10-07,UA-43,6,0
Autonomous Republic of Crimea,2024,42,2024-10-14,UA-43,2,0
Autonomous Republic of Crimea,2024,43,2024-10-21,UA-43,4,0
Autonomous Republic of Crimea,2024,44,2024-10-28,UA-43,14,0
Autonomous Republic of Crimea,2024,45,2024-11-04,UA-43,2,0
Autonomous Republic of Crimea,2024,46,2024-11-11,UA-43,2,0
Autonomous Republic of Crimea,2024,47,2024-11-18,UA-43,3,0
Autonomous Republic of Crimea,2024,48,2024-11-25,UA-43,6,0
Autonomous Republic of Crimea,2024,49,2024-12-02,UA-43,2,0
Autonomous Republic of Crimea,2024,50,2024-12-09,UA-43,1,0
Autonomous Republic of Crimea,2025,1,2024-12-30,UA-43,4,0
Autonomous Republic of Crimea,2025,2,2025-01-06,UA-43,1,0
Autonomous Republic of Crimea,2025,4,2025-01-20,UA-43,1,0
Autonomous Republic of Crimea,2025,5,2025-01-27,UA-43,4,0
Autonomous Republic of Crimea,2025,6,2025-02-03,UA-43,3,0
Autonomous Republic of Crimea,2025,7,2025-02-10,UA-43,3,0
Autonomous Republic of Crimea,2025,9,2025-02-24,UA-43,3,0
Autonomous Republic of Crimea,2025,10,2025-03-03,UA-43,5,0
Autonomous Republic of Crimea,2025,11,2025-03-10,UA-43,2,0
Autonomous Republic of Crimea,2025,12,2025-03-17,UA-43,2,0
Autonomous Republic of Crimea,2025,13,2025-03-24,UA-43,5,0
Autonomous Republic of Crimea,2025,14,2025-03-31,UA-43,2,0
Autonomous Republic of Crimea,2025,15,2025-04-07,UA-43,4,0
Autonomous Republic of Crimea,2025,16,2025-04-14,UA-43,2,0
Autonomous Republic of Crimea,2025,17,2025-04-21,UA-43,8,0
Autonomous Republic of Crimea,2025,18,2025-04-28,UA-43,6,0
Autonomous Republic of Crimea,2025,19,2025-05-05,UA-43,2,0
Autonomous Republic of Crimea,2025,20,2025-05-12,UA-43,4,3
Autonomous Republic of Crimea,2025,21,2025-05-19,UA-43,4,0
Autonomous Republic of Crimea,2025,22,2025-05-26,UA-43,2,0
Autonomous Republic of Crimea,2025,23,2025-06-02,UA-43,2,0
Autonomous Republic of Crimea,2025,24,2025-06-09,UA-43,5,10
Autonomous Republic of Crimea,2025,26,2025-06-23,UA-43,8,0
Autonomous Republic of Crimea,2025,27,2025-06-30,UA-43,3,0
Autonomous Republic of Crimea,2025,28,2025-07-07,UA-43,1,0
Cherkasy Oblast,2022,8,2022-02-21,UA-71,2,1
Cherkasy Oblast,2022,10,2022-03-07,UA-71,2,0
Cherkasy Oblast,2022,11,2022-03-14,UA-71,1,0
Cherkasy Oblast,2022,17,2022-04-25,UA-71,1,0
Cherkasy Oblast,2022,18,2022-05-02,UA-71,1,0
Cherkasy Oblast,2022,25,2022-06-20,UA-71,1,1
Cherkasy Oblast,2022,28,2022-07-11,UA-71,2,10
Cherkasy Oblast,2022,31,2022-08-01,UA-71,1,0
Cherkasy Oblast,2022,32,2022-08-08,UA-71,1,1
Cherkasy Oblast,2022,34,2022-08-22,UA-71,1,0
Cherkasy Oblast,2022,36,2022-09-05,UA-71,1,10
Cherkasy Oblast,2022,37,2022-09-12,UA-71,1,0
Cherkasy Oblast,2022,41,2022-10-10,UA-71,2,0
Cherkasy Oblast,2022,42,2022-10-17,UA-71,2,0
Cherkasy Oblast,2022,44,2022-10-31,UA-71,3,0
Cherkasy Oblast,2022,45,2022-11-07,UA-71,2,0
Cherkasy Oblast,2022,46,2022-11-14,UA-71,1,0
Cherkasy Oblast,2022,47,2022-11-21,UA-71,2,0
Cherkasy Oblast,2022,49,2022-12-05,UA-71,2,0
Cherkasy Oblast,2023,4,2023-01-23,UA-71,1,0
Cherkasy Oblast,2023,10,2023-03-06,UA-71,1,0
Cherkasy Oblast,2023,14,2023-04-03,UA-71,1,1
Cherkasy Oblast,2023,17,2023-04-24,UA-71,1,24
Cherkasy Oblast,2023,19,2023-05-08,UA-71,1,0
Cherkasy Oblast,2023,20,2023-05-15,UA-71,1,0
Cherkasy Oblast,2023,21,2023-05-22,UA-71,1,0
Cherkasy Oblast,2023,22,2023-05-29,UA-71,1,0
Cherkasy Oblast,2023,23,2023-06-05,UA-71,1,0
Cherkasy Oblast,2023,26,2023-06-26,UA-71,2,0
Cherkasy Oblast,2023,27,2023-07-03,UA-71,2,0
Cherkasy Oblast,2023,28,2023-07-10,UA-71,1,0
Cherkasy Oblast,2023,30,2023-07-24,UA-71,1,0
Cherkasy Oblast,2023,31,2023-07-31,UA-71,1,0
Cherkasy Oblast,2023,33,2023-08-14,UA-71,2,0
Cherkasy Oblast,2023,34,2023-08-21,UA-71,1,0
Cherkasy Oblast,2023,35,2023-08-28,UA-71,1,0
Cherkasy Oblast,2023,38,2023-09-18,UA-71,1,0
Cherkasy Oblast,2023,39,2023-09-25,UA-71,2,0
Cherkasy Oblast,2023,40,2023-10-02,UA-71,2,0
Cherkasy Oblast,2023,41,2023-10-09,UA-71,2,0
Cherkasy Oblast,2023,42,2023-10-16,UA-71,1,0
Cherkasy Oblast,2023,43,2023-10-23,UA-71,2,0
Cherkasy Oblast,2023,44,2023-10-30,UA-71,2,0
Cherkasy Oblast,2023,45,2023-11-06,UA-71,2,0
Cherkasy Oblast,2023,46,2023-11-13,UA-71,4,0
Cherkasy Oblast,2023,47,2023-11-20,UA-71,3,0
Cherkasy Oblast,2023,48,2023-11-27,UA-71,1,0
Cherkasy Oblast,2023,49,2023-12-04,UA-71,2,0
Cherkasy Oblast,2023,50,2023-12-11,UA-71,3,0
Cherkasy Oblast,2023,51,2023-12-18,UA-71,1,0
Cherkasy Oblast,2023,52,2023-12-25,UA-71,3,1
Cherkasy Oblast,2024,1,2024-01-01,UA-71,3,0
Cherkasy Oblast,2024,2,2024-01-08,UA-71,1,0
Cherkasy Oblast,2024,3,2024-01-15,UA-71,1,0
Cherkasy Oblast,2024,6,2024-02-05,UA-71,2,0
Cherkasy Oblast,2024,8,2024-02-19,UA-71,1,0
Cherkasy Oblast,2024,9,2024-02-26,UA-71,1,0
Cherkasy Oblast,2024,10,2024-03-04,UA-71,2,0
Cherkasy Oblast,2024,11,2024-03-11,UA-71,3,0
Cherkasy Oblast,2024,12,2024-03-18,UA-71,2,0
Cherkasy Oblast,2024,13,2024-03-25,UA-71,4,0
Cherkasy Oblast,2024,14,2024-04-01,UA-71,3,0
Cherkasy Oblast,2024,15,2024-04-08,UA-71,1,0
Cherkasy Oblast,2024,16,2024-04-15,UA-71,1,0
Cherkasy Oblast,2024,17,2024-04-22,UA-71,1,0
Cherkasy Oblast,2024,19,2024-05-06,UA-71,2,0
Cherkasy Oblast,2024,20,2024-05-13,UA-71,4,0
Cherkasy Oblast,2024,21,2024-05-20,UA-71,2,0
Cherkasy Oblast,2024,22,2024-05-27,UA-71,3,0
Cherkasy Oblast,2024,23,2024-06-03,UA-71,1,0
Cherkasy Oblast,2024,24,2024-06-10,UA-71,1,0
Cherkasy Oblast,2024,25,2024-06-17,UA-71,1,0
Cherkasy Oblast,2024,26,2024-06-24,UA-71,1,0
Cherkasy Oblast,2024,27,2024-07-01,UA-71,2,0
Cherkasy Oblast,2024,28,2024-07-08,UA-71,4,0
Cherkasy Oblast,2024,29,2024-07-15,UA-71,1,0
Cherkasy Oblast,2024,30,2024-07-22,UA-71,3,0
Cherkasy Oblast,2024,31,2024-07-29,UA-71,1,0
Cherkasy Oblast,2024,32,2024-08-05,UA-71,1,0
Cherkasy Oblast,2024,33,2024-08-12,UA-71,6,0
Cherkasy Oblast,2024,34,2024-08-19,UA-71,5,0
Cherkasy Oblast,2024,35,2024-08-26,UA-71,7,0
Cherkasy Oblast,2024,36,2024-09-02,UA-71,4,0
Cherkasy Oblast,2024,37,2024-09-09,UA-71,6,0
Cherkasy Oblast,2024,38,2024-09-16,UA-71,3,0
Cherkasy Oblast,2024,39,2024-09-23,UA-71,5,0
Cherkasy Oblast,2024,40,2024-09-30,UA-71,6,0
Cherkasy Oblast,2024,41,2024-10-07,UA-71,4,0
Cherkasy Oblast,2024,42,2024-10-14,UA-71,7,1
Cherkasy Oblast,2024,43,2024-10-21,UA-71,7,0
Cherkasy Oblast,2024,44,2024-10-28,UA-71,9,0
Cherkasy Oblast,2024,45,2024-11-04,UA-71,6,0
Cherkasy Oblast,2024,46,2024-11-11,UA-71,7,0
Cherkasy Oblast,2024,47,2024-11-18,UA-71,3,0
Cherkasy Oblast,2024,48,2024-11-25,UA-71,5,0
Cherkasy Oblast,2024,49,2024-12-02,UA-71,4,0
Cherkasy Oblast,2024,50,2024-12-09,UA-71,4,0
Cherkasy Oblast,2024,51,2024-12-16,UA-71,6,0
Cherkasy Oblast,2024,52,2024-12-23,UA-71,3,0
Cherkasy Oblast,2025,1,2024-12-30,UA-71,4,0
Cherkasy Oblast,2025,2,2025-01-06,UA-71,7,0
Cherkasy Oblast,2025,3,2025-01-13,UA-71,6,0
Cherkasy Oblast,2025,4,2025-01-20,UA-71,4,0
Cherkasy Oblast,2025,5,2025-01-27,UA-71,4,0
Cherkasy Oblast,2025,6,2025-02-03,UA-71,6,0
Cherkasy Oblast,2025,7,2025-02-10,UA-71,5,0
Cherkasy Oblast,2025,8,2025-02-17,UA-71,6,0
Cherkasy Oblast,2025,9,2025-02-24,UA-71,7,0
Cherkasy Oblast,2025,10,2025-03-03,UA-71,7,0
Cherkasy Oblast,2025,11,2025-03-10,UA-71,5,0
Cherkasy Oblast,2025,12,2025-03-17,UA-71,4,0
Cherkasy Oblast,2025,13,2025-03-24,UA-71,6,0
Cherkasy Oblast,2025,14,2025-03-31,UA-71,3,0
Cherkasy Oblast,2025,15,2025-04-07,UA-71,2,0
Cherkasy Oblast,2025,17,2025-04-21,UA-71,4,0
Cherkasy Oblast,2025,18,2025-04-28,UA-71,7,0
Cherkasy Oblast,2025,19,2025-05-05,UA-71,5,0
Cherkasy Oblast,2025,20,2025-05-12,UA-71,3,0
Cherkasy Oblast,2025,21,2025-05-19,UA-71,5,0
Cherkasy Oblast,2025,22,2025-05-26,UA-71,1,0
Cherkasy Oblast,2025,23,2025-06-02,UA-71,4,0
Cherkasy Oblast,2025,24,2025-06-09,UA-71,5,0
Cherkasy Oblast,2025,25,2025-06-16,UA-71,4,0
Cherkasy Oblast,2025,26,2025-06-23,UA-71,5,0
Cherkasy Oblast,2025,27,2025-06-30,UA-71,3,0
Chernihiv Oblast,2022,8,2022-02-21,UA-74,26,15
Chernihiv Oblast,2022,9,2022-02-28,UA-74,58,324
Chernihiv Oblast,2022,10,2022-03-07,UA-74,39,79
Chernihiv Oblast,2022,11,2022-03-14,UA-74,69,95
Chernihiv Oblast,2022,12,2022-03-21,UA-74,41,14
Chernihiv Oblast,2022,13,2022-03-28,UA-74,57,57
Chernihiv Oblast,2022,14,2022-04-04,UA-74,8,12
Chernihiv Oblast,2022,15,2022-04-11,UA-74,12,3
Chernihiv Oblast,2022,16,2022-04-18,UA-74,6,1
Chernihiv Oblast,2022,17,2022-04-25,UA-74,10,2
Chernihiv Oblast,2022,18,2022-05-02,UA-74,4,1
Chernihiv Oblast,2022,19,2022-05-09,UA-74,10,3
Chernihiv Oblast,2022,20,2022-05-16,UA-74,20,87
Chernihiv Oblast,2022,21,2022-05-23,UA-74,10,1
Chernihiv Oblast,2022,22,2022-05-30,UA-74,10,0
Chernihiv Oblast,2022,23,2022-06-06,UA-74,8,0
Chernihiv Oblast,2022,24,2022-06-13,UA-74,6,0
Chernihiv Oblast,2022,25,2022-06-20,UA-74,16,0
Chernihiv Oblast,2022,26,2022-06-27,UA-74,20,0
Chernihiv Oblast,2022,27,2022-07-04,UA-74,13,0
Chernihiv Oblast,2022,28,2022-07-11,UA-74,10,0
Chernihiv Oblast,2022,29,2022-07-18,UA-74,10,0
Chernihiv Oblast,2022,30,2022-07-25,UA-74,16,3
Chernihiv Oblast,2022,31,2022-08-01,UA-74,20,0
Chernihiv Oblast,2022,32,2022-08-08,UA-74,17,0
Chernihiv Oblast,2022,33,2022-08-15,UA-74,8,0
Chernihiv Oblast,2022,34,2022-08-22,UA-74,12,0
Chernihiv Oblast,2022,35,2022-08-29,UA-74,21,0
Chernihiv Oblast,2022,36,2022-09-05,UA-74,14,0
Chernihiv Oblast,2022,37,2022-09-12,UA-74,13,0
Chernihiv Oblast,2022,38,2022-09-19,UA-74,18,0
Chernihiv Oblast,2022,39,2022-09-26,UA-74,15,4
Chernihiv Oblast,2022,40,2022-10-03,UA-74,20,2
Chernihiv Oblast,2022,41,2022-10-10,UA-74,23,0
Chernihiv Oblast,2022,42,2022-10-17,UA-74,20,0
Chernihiv Oblast,2022,43,2022-10-24,UA-74,10,0
Chernihiv Oblast,2022,44,2022-10-31,UA-74,19,0
Chernihiv Oblast,2022,45,2022-11-07,UA-74,9,0
Chernihiv Oblast,2022,46,2022-11-14,UA-74,5,0
Chernihiv Oblast,2022,47,2022-11-21,UA-74,9,0
Chernihiv Oblast,2022,48,2022-11-28,UA-74,13,0
Chernihiv Oblast,2022,49,2022-12-05,UA-74,7,0
Chernihiv Oblast,2022,50,2022-12-12,UA-74,13,0
Chernihiv Oblast,2022,51,2022-12-19,UA-74,14,0
Chernihiv Oblast,2022,52,2022-12-26,UA-74,15,1
Chernihiv Oblast,2023,1,2023-01-02,UA-74,15,0
Chernihiv Oblast,2023,2,2023-01-09,UA-74,9,0
Chernihiv Oblast,2023,3,2023-01-16,UA-74,3,0
Chernihiv Oblast,2023,4,2023-01-23,UA-74,24,0
Chernihiv Oblast,2023,5,2023-01-30,UA-74,27,4
Chernihiv Oblast,2023,6,2023-02-06,UA-74,10,2
Chernihiv Oblast,2023,7,2023-02-13,UA-74,12,0
Chernihiv Oblast,2023,8,2023-02-20,UA-74,20,0
Chernihiv Oblast,2023,9,2023-02-27,UA-74,22,0
Chernihiv Oblast,2023,10,2023-03-06,UA-74,14,0
Chernihiv Oblast,2023,11,2023-03-13,UA-74,27,1
Chernihiv Oblast,2023,12,2023-03-20,UA-74,25,1
Chernihiv Oblast,2023,13,2023-03-27,UA-74,17,0
Chernihiv Oblast,2023,14,2023-04-03,UA-74,16,4
Chernihiv Oblast,2023,15,2023-04-10,UA-74,13,0
Chernihiv Oblast,2023,16,2023-04-17,UA-74,19,1
Chernihiv Oblast,2023,17,2023-04-24,UA-74,44,1
Chernihiv Oblast,2023,18,2023-05-01,UA-74,57,2
Chernihiv Oblast,2023,19,2023-05-08,UA-74,36,0
Chernihiv Oblast,2023,20,2023-05-15,UA-74,15,0
Chernihiv Oblast,2023,21,2023-05-22,UA-74,37,1
Chernihiv Oblast,2023,22,2023-05-29,UA-74,32,0
Chernihiv Oblast,2023,23,2023-06-05,UA-74,18,1
Chernihiv Oblast,2023,24,2023-06-12,UA-74,28,2
Chernihiv Oblast,2023,25,2023-06-19,UA-74,28,0
Chernihiv Oblast,2023,26,2023-06-26,UA-74,27,0
Chernihiv Oblast,2023,27,2023-07-03,UA-74,26,0
Chernihiv Oblast,2023,28,2023-07-10,UA-74,28,0
Chernihiv Oblast,2023,29,2023-07-17,UA-74,27,2
Chernihiv Oblast,2023,30,2023-07-24,UA-74,32,0
Chernihiv Oblast,2023,31,2023-07-31,UA-74,40,0
Chernihiv Oblast,2023,32,2023-08-07,UA-74,50,0
Chernihiv Oblast,2023,33,2023-08-14,UA-74,59,7
Chernihiv Oblast,2023,34,2023-08-21,UA-74,60,0
Chernihiv Oblast,2023,35,2023-08-28,UA-74,50,2
Chernihiv Oblast,2023,36,2023-09-04,UA-74,47,0
Chernihiv Oblast,2023,37,2023-09-11,UA-74,31,0
Chernihiv Oblast,2023,38,2023-09-18,UA-74,39,0
Chernihiv Oblast,2023,39,2023-09-25,UA-74,40,0
Chernihiv Oblast,2023,40,2023-10-02,UA-74,36,0
Chernihiv Oblast,2023,41,2023-10-09,UA-74,44,1
Chernihiv Oblast,2023,42,2023-10-16,UA-74,36,0
Chernihiv Oblast,2023,43,2023-10-23,UA-74,28,0
Chernihiv Oblast,2023,44,2023-10-30,UA-74,37,0
Chernihiv Oblast,2023,45,2023-11-06,UA-74,55,0
Chernihiv Oblast,2023,46,2023-11-13,UA-74,38,0
Chernihiv Oblast,2023,47,2023-11-20,UA-74,52,0
Chernihiv Oblast,2023,48,2023-11-27,UA-74,27,0
Chernihiv Oblast,2023,49,2023-12-04,UA-74,22,0
Chernihiv Oblast,2023,50,2023-12-11,UA-74,21,0
Chernihiv Oblast,2023,51,2023-12-18,UA-74,26,0
Chernihiv Oblast,2023,52,2023-12-25,UA-74,42,2
Chernihiv Oblast,2024,1,2024-01-01,UA-74,34,1
Chernihiv Oblast,2024,2,2024-01-08,UA-74,34,0
Chernihiv Oblast,2024,3,2024-01-15,UA-74,38,0
Chernihiv Oblast,2024,4,2024-01-22,UA-74,27,0
Chernihiv Oblast,2024,5,2024-01-29,UA-74,45,0
Chernihiv Oblast,2024,6,2024-02-05,UA-74,42,0
Chernihiv Oblast,2024,7,2024-02-12,UA-74,25,1
Chernihiv Oblast,2024,8,2024-02-19,UA-74,43,0
Chernihiv Oblast,2024,9,2024-02-26,UA-74,48,0
Chernihiv Oblast,2024,10,2024-03-04,UA-74,65,1
Chernihiv Oblast,2024,11,2024-03-11,UA-74,58,3
Chernihiv Oblast,2024,12,2024-03-18,UA-74,35,0
Chernihiv Oblast,2024,13,2024-03-25,UA-74,62,0
Chernihiv Oblast,2024,14,2024-04-01,UA-74,40,0
Chernihiv Oblast,2024,15,2024-04-08,UA-74,53,3
Chernihiv Oblast,2024,16,2024-04-15,UA-74,44,18
Chernihiv Oblast,2024,17,2024-04-22,UA-74,46,0
Chernihiv Oblast,2024,18,2024-04-29,UA-74,43,0
Chernihiv Oblast,2024,19,2024-05-06,UA-74,45,0
Chernihiv Oblast,2024,20,2024-05-13,UA-74,57,1
Chernihiv Oblast,2024,21,2024-05-20,UA-74,33,0
Chernihiv Oblast,2024,22,2024-05-27,UA-74,38,1
Chernihiv Oblast,2024,23,2024-06-03,UA-74,41,0
Chernihiv Oblast,2024,24,2024-06-10,UA-74,29,0
Chernihiv Oblast,2024,25,2024-06-17,UA-74,32,0
Chernihiv Oblast,2024,26,2024-06-24,UA-74,42,0
Chernihiv Oblast,2024,27,2024-07-01,UA-74,46,0
Chernihiv Oblast,2024,28,2024-07-08,UA-74,40,0
Chernihiv Oblast,2024,29,2024-07-15,UA-74,32,0
Chernihiv Oblast,2024,30,2024-07-22,UA-74,45,0
Chernihiv Oblast,2024,31,2024-07-29,UA-74,25,5
Chernihiv Oblast,2024,32,2024-08-05,UA-74,44,0
Chernihiv Oblast,2024,33,2024-08-12,UA-74,45,0
Chernihiv Oblast,2024,34,2024-08-19,UA-74,38,0
Chernihiv Oblast,2024,35,2024-08-26,UA-74,62,0
Chernihiv Oblast,2024,36,2024-09-02,UA-74,62,0
Chernihiv Oblast,2024,37,2024-09-09,UA-74,60,0
Chernihiv Oblast,2024,38,2024-09-16,UA-74,62,0
Chernihiv Oblast,2024,39,2024-09-23,UA-74,54,0
Chernihiv Oblast,2024,40,2024-09-30,UA-74,39,3
Chernihiv Oblast,2024,41,2024-10-07,UA-74,48,0
Chernihiv Oblast,2024,42,2024-10-14,UA-74,53,0
Chernihiv Oblast,2024,43,2024-10-21,UA-74,58,0
Chernihiv Oblast,2024,44,2024-10-28,UA-74,54,0
Chernihiv Oblast,2024,45,2024-11-04,UA-74,63,0
Chernihiv Oblast,2024,46,2024-11-11,UA-74,62,0
Chernihiv Oblast,2024,47,2024-11-18,UA-74,36,0
Chernihiv Oblast,2024,48,2024-11-25,UA-74,50,0
Chernihiv Oblast,2024,49,2024-12-02,UA-74,52,0
Chernihiv Oblast,2024,50,2024-12-09,UA-74,72,0
Chernihiv Oblast,2024,51,2024-12-16,UA-74,74,1
Chernihiv Oblast,2024,52,2024-12-23,UA-74,49,0
Chernihiv Oblast,2025,1,2024-12-30,UA-74,76,1
Chernihiv Oblast,2025,2,2025-01-06,UA-74,73,0
Chernihiv Oblast,2025,3,2025-01-13,UA-74,91,0
Chernihiv Oblast,2025,4,2025-01-20,UA-74,65,0
Chernihiv Oblast,2025,5,2025-01-27,UA-74,82,0
